start_time,machine_id,metric_value
2024-07-06 03:15:30,1,1.2926848
2024-07-06 03:15:45,1,1.34823
2024-07-06 03:16:00,1,1.540183
2024-07-06 03:16:15,1,1.3595479
2024-07-06 03:16:30,1,1.3342705
2024-07-06 03:16:45,1,1.2796314
2024-07-06 03:17:00,1,1.3118619
2024-07-06 03:17:15,1,1.3083478
2024-07-06 03:17:30,1,1.1535101
2024-07-06 03:17:45,1,1.1861837
2024-07-06 03:18:00,1,1.1955202
2024-07-06 03:18:15,1,1.1281579
2024-07-06 03:18:30,1,1.1379328
2024-07-06 03:18:45,1,1.0288984
2024-07-06 03:19:00,1,0.96613747
2024-07-06 03:19:15,1,0.97256947
2024-07-06 03:19:30,1,1.010701
2024-07-06 03:19:45,1,0.846942
2024-07-06 03:20:00,1,0.7113416
2024-07-06 03:20:15,1,0.6094952
2024-07-06 03:20:30,1,0.5493987
2024-07-06 03:20:45,1,0.4361237
2024-07-06 03:21:00,1,0.3581937
2024-07-06 03:21:15,1,0.23781441
2024-07-06 03:21:30,1,0.36184996
2024-07-06 03:21:45,1,0.43775645
2024-07-06 03:22:00,1,0.39473674
2024-07-06 03:22:15,1,0.45812666
2024-07-06 03:22:30,1,0.5661837
2024-07-06 03:22:45,1,0.49801162
2024-07-06 03:23:00,1,0.34524274
2024-07-06 03:23:15,1,0.3366065
2024-07-06 03:23:30,1,0.27517807
2024-07-06 03:23:45,1,0.35169983
2024-07-06 03:24:00,1,0.46990126
2024-07-06 03:24:15,1,0.40300134
2024-07-06 03:24:30,1,0.37485823
2024-07-06 03:24:45,1,0.36579767
2024-07-06 03:25:00,1,0.43390045
2024-07-06 03:25:15,1,0.4726216
2024-07-06 03:25:30,1,0.44605038
2024-07-06 03:25:45,1,0.43961173
2024-07-06 03:26:00,1,0.4725258
2024-07-06 03:26:15,1,0.5561251
2024-07-06 03:26:30,1,0.6144177
2024-07-06 03:26:45,1,0.6006969
2024-07-06 03:27:00,1,0.5594771
2024-07-06 03:27:15,1,0.60685414
2024-07-06 03:27:30,1,0.7152626
2024-07-06 03:27:45,1,0.69089866
2024-07-06 03:28:00,1,0.61872697
2024-07-06 03:28:15,1,0.7017983
2024-07-06 03:28:30,1,0.84955025
2024-07-06 03:28:45,1,0.78360164
2024-07-06 03:29:00,1,0.69527835
2024-07-06 03:29:15,1,0.79609835
2024-07-06 03:29:30,1,0.8598914
2024-07-06 03:29:45,1,0.98834807
2024-07-06 03:30:00,1,0.9939296
2024-07-06 03:30:15,1,1.0422535
2024-07-06 03:30:30,1,0.8865981
2024-07-06 03:30:45,1,1.0255747
2024-07-06 03:31:00,1,1.0349514
2024-07-06 03:31:15,1,1.0753918
2024-07-06 03:31:30,1,1.0579607
2024-07-06 03:31:45,1,1.1284137
2024-07-06 03:32:00,1,1.1561061
2024-07-06 03:32:15,1,1.1174637
2024-07-06 03:32:30,1,1.0947771
2024-07-06 03:32:45,1,1.2061794
2024-07-06 03:33:00,1,1.2262719
2024-07-06 03:33:15,1,1.3051349
2024-07-06 03:33:30,1,1.3936937
2024-07-06 03:33:45,1,1.3169178
2024-07-06 03:34:00,1,1.2782428
2024-07-06 03:34:15,1,1.2437433
2024-07-06 03:34:30,1,1.2498615
2024-07-06 03:34:45,1,1.2157102
2024-07-06 03:35:00,1,1.1407261
2024-07-06 03:35:15,1,1.124695
2024-07-06 03:35:30,1,1.1179388
2024-07-06 03:35:45,1,1.1070238
2024-07-06 03:36:00,1,1.0114725
2024-07-06 03:36:15,1,0.94347286
2024-07-06 03:36:30,1,0.91406286
2024-07-06 03:36:45,1,0.9345186
2024-07-06 03:37:00,1,0.45762122
2024-07-06 03:37:15,1,0.0020405194
